name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
JALALPUR PIRWALA,MULTAN,TEHSIL,ALL AGES,608174,304393,303760,21,518714,259531,259173,10,89460,44862,44587,11
JALALPUR PIRWALA,MULTAN,TEHSIL,UNDER 1,11679,5816,5863,,10139,5012,5127,,1540,804,736,
JALALPUR PIRWALA,MULTAN,TEHSIL,UNDER 5,89307,44363,44944,,77236,38315,38921,,12071,6048,6023,
JALALPUR PIRWALA,MULTAN,TEHSIL,UNDER 10,180896,90483,90413,,156985,78434,78551,,23911,12049,11862,
JALALPUR PIRWALA,MULTAN,TEHSIL,UNDER 15,256921,128721,128200,,221751,110917,110834,,35170,17804,17366,
JALALPUR PIRWALA,MULTAN,TEHSIL,05 - 24,279519,139895,139620,4,239301,119705,119593,3,40218,20190,20027,1
JALALPUR PIRWALA,MULTAN,TEHSIL,15 - 49,280606,138979,141610,17,236821,117515,119299,7,43785,21464,22311,10
JALALPUR PIRWALA,MULTAN,TEHSIL,15 - 64,328248,163617,164611,20,276997,138155,138833,9,51251,25462,25778,11
JALALPUR PIRWALA,MULTAN,TEHSIL,18 - 60,282881,140710,142153,18,238570,118727,119836,7,44311,21983,22317,11
JALALPUR PIRWALA,MULTAN,TEHSIL,18 &  ABOVE,315091,157486,157586,19,266370,133166,133196,8,48721,24320,24390,11
JALALPUR PIRWALA,MULTAN,TEHSIL,60 &  ABOVE,34991,18217,16773,1,30131,15647,14483,1,4860,2570,2290,
JALALPUR PIRWALA,MULTAN,TEHSIL,65 &  ABOVE,23005,12055,10949,1,19966,10459,9506,1,3039,1596,1443,
MULTAN CITY,MULTAN,TEHSIL,ALL AGES,2548828,1306895,1241646,287,385302,198230,187028,44,2163526,1108665,1054618,243
MULTAN CITY,MULTAN,TEHSIL,UNDER 1,46889,23643,23246,,6928,3453,3475,,39961,20190,19771,
MULTAN CITY,MULTAN,TEHSIL,UNDER 5,323960,164137,159823,,50502,25275,25227,,273458,138862,134596,
MULTAN CITY,MULTAN,TEHSIL,UNDER 10,610718,307958,302760,,98397,49356,49041,,512321,258602,253719,
MULTAN CITY,MULTAN,TEHSIL,UNDER 15,902588,456058,446526,4,144235,72494,71740,1,758353,383564,374786,3
MULTAN CITY,MULTAN,TEHSIL,05 - 24,1071124,542188,528844,92,166658,83651,82999,8,904466,458537,445845,84
MULTAN CITY,MULTAN,TEHSIL,15 - 49,1334850,679724,654885,241,198766,102375,96354,37,1136084,577349,558531,204
MULTAN CITY,MULTAN,TEHSIL,15 - 64,1562536,804284,757975,277,230017,119569,110405,43,1332519,684715,647570,234
MULTAN CITY,MULTAN,TEHSIL,18 - 60,1363139,700045,662843,251,200595,104256,96298,41,1162544,595789,566545,210
MULTAN CITY,MULTAN,TEHSIL,18 &  ABOVE,1490304,770912,719134,258,217511,113739,103731,41,1272793,657173,615403,217
MULTAN CITY,MULTAN,TEHSIL,60 &  ABOVE,141158,78395,62750,13,18755,10490,8265,,122403,67905,54485,13
MULTAN CITY,MULTAN,TEHSIL,65 &  ABOVE,83704,46553,37145,6,11050,6167,4883,,72654,40386,32262,6
MULTAN SADDAR,MULTAN,TEHSIL,ALL AGES,1501453,762847,738526,80,1424032,723582,700380,70,77421,39265,38146,10
MULTAN SADDAR,MULTAN,TEHSIL,UNDER 1,34999,17451,17548,,33592,16788,16804,,1407,663,744,
MULTAN SADDAR,MULTAN,TEHSIL,UNDER 5,213674,106932,106742,,204713,102488,102225,,8961,4444,4517,
MULTAN SADDAR,MULTAN,TEHSIL,UNDER 10,409760,205683,204077,,391883,196811,195072,,17877,8872,9005,
MULTAN SADDAR,MULTAN,TEHSIL,UNDER 15,590025,296965,293055,5,563402,283605,279792,5,26623,13360,13263,
MULTAN SADDAR,MULTAN,TEHSIL,05 - 24,654859,330607,324227,25,624091,315260,308807,24,30768,15347,15420,1
MULTAN SADDAR,MULTAN,TEHSIL,15 - 49,736952,373804,363079,69,695851,353047,342744,60,41101,20757,20335,9
MULTAN SADDAR,MULTAN,TEHSIL,15 - 64,859627,438539,421015,73,811786,414180,397543,63,47841,24359,23472,10
MULTAN SADDAR,MULTAN,TEHSIL,18 - 60,744731,379235,365427,69,702565,357736,344770,59,42166,21499,20657,10
MULTAN SADDAR,MULTAN,TEHSIL,18 &  ABOVE,820379,419125,401183,71,773971,395397,378513,61,46408,23728,22670,10
MULTAN SADDAR,MULTAN,TEHSIL,60 &  ABOVE,82907,43695,39210,2,78290,41280,37008,2,4617,2415,2202,
MULTAN SADDAR,MULTAN,TEHSIL,65 &  ABOVE,51801,27343,24456,2,48844,25797,23045,2,2957,1546,1411,
SHUJABAD,MULTAN,TEHSIL,ALL AGES,682307,346142,336146,19,531212,269468,261732,12,151095,76674,74414,7
SHUJABAD,MULTAN,TEHSIL,UNDER 1,16576,8557,8019,,13181,6791,6390,,3395,1766,1629,
SHUJABAD,MULTAN,TEHSIL,UNDER 5,103334,52360,50974,,81718,41435,40283,,21616,10925,10691,
SHUJABAD,MULTAN,TEHSIL,UNDER 10,196785,99490,97295,,156259,79067,77192,,40526,20423,20103,
SHUJABAD,MULTAN,TEHSIL,UNDER 15,282218,142257,139959,2,223077,112518,110557,2,59141,29739,29402,
SHUJABAD,MULTAN,TEHSIL,05 - 24,303696,152478,151209,9,237524,119389,118128,7,66172,33089,33081,2
SHUJABAD,MULTAN,TEHSIL,15 - 49,324703,164254,160434,15,249564,126282,123274,8,75139,37972,37160,7
SHUJABAD,MULTAN,TEHSIL,15 - 64,377373,192094,185263,16,290027,147617,142401,9,87346,44477,42862,7
SHUJABAD,MULTAN,TEHSIL,18 - 60,326082,165753,160314,15,250377,127265,123104,8,75705,38488,37210,7
SHUJABAD,MULTAN,TEHSIL,18 &  ABOVE,358823,182891,175916,16,276247,140744,135494,9,82576,42147,40422,7
SHUJABAD,MULTAN,TEHSIL,60 &  ABOVE,35747,18727,17019,1,28247,14722,13524,1,7500,4005,3495,
SHUJABAD,MULTAN,TEHSIL,65 &  ABOVE,22716,11791,10924,1,18108,9333,8774,1,4608,2458,2150,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,ALL AGES,5012124,2545343,2466672,109,4066845,2066288,2000493,64,945279,479055,466179,45
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,UNDER 1,126945,63596,63349,,103769,52074,51695,,23176,11522,11654,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,UNDER 5,873811,441017,432794,,719654,362678,356976,,154157,78339,75818,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,UNDER 10,1617648,816143,801505,,1339808,675668,664140,,277840,140475,137365,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,UNDER 15,2267401,1145430,1121963,8,1873941,946696,927240,5,393460,198734,194723,3
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,05 - 24,2295846,1160117,1135682,47,1882548,952682,929837,29,413298,207435,205845,18
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,15 - 49,2247863,1136021,1111763,79,1797527,909710,887768,49,450336,226311,223995,30
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,15 - 64,2589923,1317121,1272706,96,2067350,1052118,1015177,55,522573,265003,257529,41
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,18 - 60,2213452,1122585,1090793,74,1764264,895680,868544,40,449188,226905,222249,34
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,18 &  ABOVE,2432285,1239628,1192576,81,1940344,990093,950207,44,491941,249535,242369,37
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,60 &  ABOVE,240047,128428,111611,8,192839,103411,89423,5,47208,25017,22188,3
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,65 &  ABOVE,154800,82792,72003,5,125554,67474,58076,4,29246,15318,13927,1
ALIPUR,MUZAFFARGARH,TEHSIL,ALL AGES,760524,389268,371243,13,582631,298287,284336,8,177893,90981,86907,5
ALIPUR,MUZAFFARGARH,TEHSIL,UNDER 1,25618,13275,12343,,19552,10237,9315,,6066,3038,3028,
ALIPUR,MUZAFFARGARH,TEHSIL,UNDER 5,156566,80999,75567,,123776,64148,59628,,32790,16851,15939,
ALIPUR,MUZAFFARGARH,TEHSIL,UNDER 10,268292,137706,130586,,211927,108889,103038,,56365,28817,27548,
ALIPUR,MUZAFFARGARH,TEHSIL,UNDER 15,363051,186323,176727,1,284700,146027,138673,,78351,40296,38054,1
ALIPUR,MUZAFFARGARH,TEHSIL,05 - 24,338538,172337,166198,3,260278,132163,128113,2,78260,40174,38085,1
ALIPUR,MUZAFFARGARH,TEHSIL,15 - 49,326175,165436,160731,8,244715,124190,120519,6,81460,41246,40212,2
ALIPUR,MUZAFFARGARH,TEHSIL,15 - 64,374775,191057,183708,10,280593,143065,137522,6,94182,47992,46186,4
ALIPUR,MUZAFFARGARH,TEHSIL,18 - 60,320408,162763,157636,9,240372,122408,117959,5,80036,40355,39677,4
ALIPUR,MUZAFFARGARH,TEHSIL,18 &  ABOVE,351968,179253,172704,11,264250,134989,129254,7,87718,44264,43450,4
ALIPUR,MUZAFFARGARH,TEHSIL,60 &  ABOVE,34767,18187,16578,2,26244,13819,12423,2,8523,4368,4155,
ALIPUR,MUZAFFARGARH,TEHSIL,65 &  ABOVE,22698,11888,10808,2,17338,9195,8141,2,5360,2693,2667,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,ALL AGES,414200,207527,206668,5,351069,176177,174888,4,63131,31350,31780,1
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,UNDER 1,8571,4337,4234,,7349,3735,3614,,1222,602,620,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,UNDER 5,59029,29497,29532,,51262,25681,25581,,7767,3816,3951,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,UNDER 10,119984,59439,60545,,104028,51585,52443,,15956,7854,8102,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,UNDER 15,174672,86330,88341,1,150952,74787,76164,1,23720,11543,12177,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,05 - 24,193518,95488,98028,2,165211,81755,83454,2,28307,13733,14574,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,15 - 49,193979,96642,97335,2,162172,80994,81177,1,31807,15648,16158,1
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,15 - 64,225080,113221,111855,4,187789,94601,93185,3,37291,18620,18670,1
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,18 - 60,192209,96651,95555,3,160060,80615,79443,2,32149,16036,16112,1
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,18 &  ABOVE,212693,107869,104821,3,177382,90088,87292,2,35311,17781,17529,1
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,60 &  ABOVE,22197,12131,10065,1,18754,10224,8529,1,3443,1907,1536,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,65 &  ABOVE,14448,7976,6472,,12328,6789,5539,,2120,1187,933,
JATOI,MUZAFFARGARH,TEHSIL,ALL AGES,861713,436523,425150,40,644502,327383,317098,21,217211,109140,108052,19
JATOI,MUZAFFARGARH,TEHSIL,UNDER 1,23073,11308,11765,,17279,8466,8813,,5794,2842,2952,
JATOI,MUZAFFARGARH,TEHSIL,UNDER 5,163381,81375,82006,,122823,61279,61544,,40558,20096,20462,
JATOI,MUZAFFARGARH,TEHSIL,UNDER 10,298949,149925,149024,,226493,113948,112545,,72456,35977,36479,
JATOI,MUZAFFARGARH,TEHSIL,UNDER 15,411595,207531,204061,3,311721,157702,154018,1,99874,49829,50043,2
JATOI,MUZAFFARGARH,TEHSIL,05 - 24,398292,202193,196080,19,300869,153390,147470,9,97423,48803,48610,10
JATOI,MUZAFFARGARH,TEHSIL,15 - 49,371652,187965,183656,31,274929,139276,135635,18,96723,48689,48021,13
JATOI,MUZAFFARGARH,TEHSIL,15 - 64,425069,215849,209184,36,314237,159817,154401,19,110832,56032,54783,17
JATOI,MUZAFFARGARH,TEHSIL,18 - 60,363413,184154,179231,28,268458,136295,132148,15,94955,47859,47083,13
JATOI,MUZAFFARGARH,TEHSIL,18 &  ABOVE,398445,202481,195935,29,294349,149973,144360,16,104096,52508,51575,13
JATOI,MUZAFFARGARH,TEHSIL,60 &  ABOVE,38524,20174,18349,1,28420,15026,13393,1,10104,5148,4956,
JATOI,MUZAFFARGARH,TEHSIL,65 &  ABOVE,25049,13143,11905,1,18544,9864,8679,1,6505,3279,3226,
KOT ADDU,MUZAFFARGARH,TEHSIL,ALL AGES,1071282,538365,532895,22,851396,428892,422498,6,219886,109473,110397,16
KOT ADDU,MUZAFFARGARH,TEHSIL,UNDER 1,20836,10361,10475,,16585,8208,8377,,4251,2153,2098,
KOT ADDU,MUZAFFARGARH,TEHSIL,UNDER 5,157935,78108,79827,,128663,63549,65114,,29272,14559,14713,
KOT ADDU,MUZAFFARGARH,TEHSIL,UNDER 10,312600,154815,157785,,255790,126766,129024,,56810,28049,28761,
KOT ADDU,MUZAFFARGARH,TEHSIL,UNDER 15,453209,224853,228356,,369754,183687,186067,,83455,41166,42289,
KOT ADDU,MUZAFFARGARH,TEHSIL,05 - 24,499283,248736,250539,8,402424,201406,201016,2,96859,47330,49523,6
KOT ADDU,MUZAFFARGARH,TEHSIL,15 - 49,506163,254182,251965,16,395269,199377,195887,5,110894,54805,56078,11
KOT ADDU,MUZAFFARGARH,TEHSIL,15 - 64,583498,295191,288286,21,454493,230703,223784,6,129005,64488,64502,15
KOT ADDU,MUZAFFARGARH,TEHSIL,18 - 60,498705,251899,246789,17,387323,196266,191052,5,111382,55633,55737,12
KOT ADDU,MUZAFFARGARH,TEHSIL,18 &  ABOVE,547757,278046,269691,20,425546,216745,208796,5,122211,61301,60895,15
KOT ADDU,MUZAFFARGARH,TEHSIL,60 &  ABOVE,53400,28502,24895,3,41583,22301,19282,,11817,6201,5613,3
KOT ADDU,MUZAFFARGARH,TEHSIL,65 &  ABOVE,34575,18321,16253,1,27149,14502,12647,,7426,3819,3606,1
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,ALL AGES,1904405,973660,930716,29,1637247,835549,801673,25,267158,138111,129043,4
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,UNDER 1,48847,24315,24532,,43004,21428,21576,,5843,2887,2956,
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,UNDER 5,336900,171038,165862,,293130,148021,145109,,43770,23017,20753,
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,UNDER 10,617823,314258,303565,,541570,274480,267090,,76253,39778,36475,
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,UNDER 15,864874,440393,424478,3,756814,384493,372318,3,108060,55900,52160,
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,05 - 24,866215,441363,424837,15,753766,383968,369784,14,112449,57395,55053,1
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,15 - 49,849894,431796,418076,22,720442,365873,354550,19,129452,65923,63526,3
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,15 - 64,981501,501803,479673,25,830238,423932,406285,21,151263,77871,73388,4
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,18 - 60,838717,427118,411582,17,708051,360096,347942,13,130666,67022,63640,4
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,18 &  ABOVE,921422,471979,449425,18,778817,398298,380505,14,142605,73681,68920,4
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,60 &  ABOVE,91159,49434,41724,1,77838,42041,35796,1,13321,7393,5928,
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,65 &  ABOVE,58030,31464,26565,1,50195,27124,23070,1,7835,4340,3495,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,ALL AGES,1634871,831931,802859,81,1311483,669583,641867,33,323388,162348,160992,48
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,UNDER 1,32502,16310,16192,,26567,13374,13193,,5935,2936,2999,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,UNDER 5,225626,113675,111951,,184736,93198,91538,,40890,20477,20413,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,UNDER 10,428600,215687,212913,,350988,177042,173946,,77612,38645,38967,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,UNDER 15,622023,313411,308609,3,505852,255327,250523,2,116171,58084,58086,1
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,05 - 24,699279,352167,347099,13,562452,284072,278373,7,136827,68095,68726,6
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,15 - 49,800681,402019,398602,60,635420,320671,314725,24,165261,81348,83877,36
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,15 - 64,945979,480444,465461,74,750614,382825,367760,29,195365,97619,97701,45
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,18 - 60,817227,413871,403286,70,648279,329999,318255,25,168948,83872,85031,45
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,18 &  ABOVE,912417,467719,444623,75,725904,374009,351867,28,186513,93710,92756,47
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,60 &  ABOVE,105734,59437,46290,7,86254,48587,37663,4,19480,10850,8627,3
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,65 &  ABOVE,66869,38076,28789,4,55017,31431,23584,2,11852,6645,5205,2
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,ALL AGES,1065063,545638,519382,43,935022,480218,454777,27,130041,65420,64605,16
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,UNDER 1,20676,10369,10307,,18475,9296,9179,,2201,1073,1128,
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,UNDER 5,147824,74267,73557,,133105,67081,66024,,14719,7186,7533,
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,UNDER 10,285378,143793,141585,,255829,129301,126528,,29549,14492,15057,
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,UNDER 15,415192,210125,205064,3,369075,187140,181933,2,46117,22985,23131,1
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,05 - 24,463440,235278,228154,8,406578,206795,199778,5,56862,28483,28376,3
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,15 - 49,515807,261841,253937,29,448820,228553,220247,20,66987,33288,33690,9
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,15 - 64,607805,311654,296113,38,528693,271815,256854,24,79112,39839,39259,14
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,18 - 60,523643,267944,255662,37,455884,234073,221788,23,67759,33871,33874,14
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,18 &  ABOVE,583485,301705,281741,39,508599,263945,244630,24,74886,37760,37111,15
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,60 &  ABOVE,66573,37330,29239,4,58716,33076,25638,2,7857,4254,3601,2
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,65 &  ABOVE,42066,23859,18205,2,37254,21263,15990,1,4812,2596,2215,1
SANGLA HILL,NANKANA SAHIB,TEHSIL,ALL AGES,269993,134999,134979,15,166284,83295,82987,2,103709,51704,51992,13
SANGLA HILL,NANKANA SAHIB,TEHSIL,UNDER 1,6173,3109,3064,,3972,2043,1929,,2201,1066,1135,
SANGLA HILL,NANKANA SAHIB,TEHSIL,UNDER 5,36686,18643,18043,,22034,11209,10825,,14652,7434,7218,
SANGLA HILL,NANKANA SAHIB,TEHSIL,UNDER 10,67803,33937,33866,,41631,20861,20770,,26172,13076,13096,
SANGLA HILL,NANKANA SAHIB,TEHSIL,UNDER 15,97640,48714,48926,,59872,29866,30006,,37768,18848,18920,
SANGLA HILL,NANKANA SAHIB,TEHSIL,05 - 24,110992,54487,56505,,68903,33878,35025,,42089,20609,21480,
SANGLA HILL,NANKANA SAHIB,TEHSIL,15 - 49,134368,65494,68863,11,82258,40276,41981,1,52110,25218,26882,10
SANGLA HILL,NANKANA SAHIB,TEHSIL,15 - 64,160250,79442,80795,13,98250,48820,49429,1,62000,30622,31366,12
SANGLA HILL,NANKANA SAHIB,TEHSIL,18 - 60,139122,68650,70459,13,85141,42099,43041,1,53981,26551,27418,12
SANGLA HILL,NANKANA SAHIB,TEHSIL,18 &  ABOVE,156381,78367,77999,15,96610,48547,48061,2,59771,29820,29938,13
SANGLA HILL,NANKANA SAHIB,TEHSIL,60 &  ABOVE,18941,10619,8320,2,12525,7004,5520,1,6416,3615,2800,1
SANGLA HILL,NANKANA SAHIB,TEHSIL,65 &  ABOVE,12103,6843,5258,2,8162,4609,3552,1,3941,2234,1706,1
SHAH KOT,NANKANA SAHIB,TEHSIL,ALL AGES,299815,151294,148498,23,210177,106070,104103,4,89638,45224,44395,19
SHAH KOT,NANKANA SAHIB,TEHSIL,UNDER 1,5653,2832,2821,,4120,2035,2085,,1533,797,736,
SHAH KOT,NANKANA SAHIB,TEHSIL,UNDER 5,41116,20765,20351,,29597,14908,14689,,11519,5857,5662,
SHAH KOT,NANKANA SAHIB,TEHSIL,UNDER 10,75419,37957,37462,,53528,26880,26648,,21891,11077,10814,
SHAH KOT,NANKANA SAHIB,TEHSIL,UNDER 15,109191,54572,54619,,76905,38321,38584,,32286,16251,16035,
SHAH KOT,NANKANA SAHIB,TEHSIL,05 - 24,124847,62402,62440,5,86971,43399,43570,2,37876,19003,18870,3
SHAH KOT,NANKANA SAHIB,TEHSIL,15 - 49,150506,74684,75802,20,104342,51842,52497,3,46164,22842,23305,17
SHAH KOT,NANKANA SAHIB,TEHSIL,15 - 64,177924,89348,88553,23,123671,62190,61477,4,54253,27158,27076,19
SHAH KOT,NANKANA SAHIB,TEHSIL,18 - 60,154462,77277,77165,20,107254,53827,53426,1,47208,23450,23739,19
SHAH KOT,NANKANA SAHIB,TEHSIL,18 &  ABOVE,172551,87647,84883,21,120695,61517,59176,2,51856,26130,25707,19
SHAH KOT,NANKANA SAHIB,TEHSIL,60 &  ABOVE,20220,11488,8731,1,15013,8507,6505,1,5207,2981,2226,
SHAH KOT,NANKANA SAHIB,TEHSIL,65 &  ABOVE,12700,7374,5326,,9601,5559,4042,,3099,1815,1284,
NAROWAL,NAROWAL,DISTRICT,ALL AGES,1950769,996357,954327,85,1601749,818879,782824,46,349020,177478,171503,39
NAROWAL,NAROWAL,DISTRICT,UNDER 1,43429,22494,20935,,36440,18934,17506,,6989,3560,3429,
NAROWAL,NAROWAL,DISTRICT,UNDER 5,264740,136165,128575,,221256,113713,107543,,43484,22452,21032,
NAROWAL,NAROWAL,DISTRICT,UNDER 10,494799,253603,241196,,411942,211088,200854,,82857,42515,40342,
NAROWAL,NAROWAL,DISTRICT,UNDER 15,726378,372933,353443,2,602066,308824,293240,2,124312,64109,60203,
NAROWAL,NAROWAL,DISTRICT,05 - 24,843724,431178,412522,24,693636,354489,339131,16,150088,76689,73391,8
NAROWAL,NAROWAL,DISTRICT,15 - 49,962570,484428,478070,72,784582,396305,388240,37,177988,88123,89830,35
NAROWAL,NAROWAL,DISTRICT,15 - 64,1135801,575861,559858,82,924559,469898,454617,44,211242,105963,105241,38
NAROWAL,NAROWAL,DISTRICT,18 - 60,975833,493320,482436,77,793626,402632,390953,41,182207,90688,91483,36
NAROWAL,NAROWAL,DISTRICT,18 &  ABOVE,1099146,559781,539287,78,897212,458197,438974,41,201934,101584,100313,37
NAROWAL,NAROWAL,DISTRICT,60 &  ABOVE,135147,72725,62421,1,113297,60691,52606,,21850,12034,9815,1
NAROWAL,NAROWAL,DISTRICT,65 &  ABOVE,88590,47563,41026,1,75124,40157,34967,,13466,7406,6059,1
NAROWAL,NAROWAL,TEHSIL,ALL AGES,680217,347649,332547,21,510578,261381,249186,11,169639,86268,83361,10
NAROWAL,NAROWAL,TEHSIL,UNDER 1,16100,8363,7737,,12481,6486,5995,,3619,1877,1742,
NAROWAL,NAROWAL,TEHSIL,UNDER 5,91432,47119,44313,,70347,36107,34240,,21085,11012,10073,
NAROWAL,NAROWAL,TEHSIL,UNDER 10,172211,88393,83818,,132168,67755,64413,,40043,20638,19405,
NAROWAL,NAROWAL,TEHSIL,UNDER 15,253778,130732,123046,,193809,99742,94067,,59969,30990,28979,
NAROWAL,NAROWAL,TEHSIL,05 - 24,297879,152547,145325,7,225093,115507,109580,6,72786,37040,35745,1
NAROWAL,NAROWAL,TEHSIL,15 - 49,338782,169577,169185,20,251794,126564,125220,10,86988,43013,43965,10
NAROWAL,NAROWAL,TEHSIL,15 - 64,397753,201111,196621,21,294616,149451,145154,11,103137,51660,51467,10
NAROWAL,NAROWAL,TEHSIL,18 - 60,342538,172286,170232,20,253280,127918,125352,10,89258,44368,44880,10
NAROWAL,NAROWAL,TEHSIL,18 &  ABOVE,382565,194278,188267,20,283790,144663,139117,10,98775,49615,49150,10
NAROWAL,NAROWAL,TEHSIL,60 &  ABOVE,43795,24058,19737,,33269,18274,14995,,10526,5784,4742,
NAROWAL,NAROWAL,TEHSIL,65 &  ABOVE,28686,15806,12880,,22153,12188,9965,,6533,3618,2915,
SHAKARGARH,NAROWAL,TEHSIL,ALL AGES,769339,393500,375809,30,642597,329020,313559,18,126742,64480,62250,12
SHAKARGARH,NAROWAL,TEHSIL,UNDER 1,16302,8522,7780,,14060,7379,6681,,2242,1143,1099,
SHAKARGARH,NAROWAL,TEHSIL,UNDER 5,105960,54623,51337,,90167,46590,43577,,15793,8033,7760,
SHAKARGARH,NAROWAL,TEHSIL,UNDER 10,195467,100279,95188,,165703,85167,80536,,29764,15112,14652,
SHAKARGARH,NAROWAL,TEHSIL,UNDER 15,285732,146732,138999,1,240839,123687,117151,1,44893,23045,21848,
SHAKARGARH,NAROWAL,TEHSIL,05 - 24,328028,167790,160228,10,274059,140123,133931,5,53969,27667,26297,5
SHAKARGARH,NAROWAL,TEHSIL,15 - 49,376661,190267,186369,25,312364,158364,153985,15,64297,31903,32384,10
SHAKARGARH,NAROWAL,TEHSIL,15 - 64,446402,226968,219406,28,369722,188422,181283,17,76680,38546,38123,11
SHAKARGARH,NAROWAL,TEHSIL,18 - 60,382997,194202,188769,26,317110,161349,155744,17,65887,32853,33025,9
SHAKARGARH,NAROWAL,TEHSIL,18 &  ABOVE,434510,221821,212662,27,361069,184734,176318,17,73441,37087,36344,10
SHAKARGARH,NAROWAL,TEHSIL,60 &  ABOVE,56486,30248,26237,1,48076,25542,22534,,8410,4706,3703,1
SHAKARGARH,NAROWAL,TEHSIL,65 &  ABOVE,37205,19800,17404,1,32036,16911,15125,,5169,2889,2279,1
ZAFARWAL,NAROWAL,TEHSIL,ALL AGES,501213,255208,245971,34,448574,228478,220079,17,52639,26730,25892,17
ZAFARWAL,NAROWAL,TEHSIL,UNDER 1,11027,5609,5418,,9899,5069,4830,,1128,540,588,
ZAFARWAL,NAROWAL,TEHSIL,UNDER 5,67348,34423,32925,,60742,31016,29726,,6606,3407,3199,
ZAFARWAL,NAROWAL,TEHSIL,UNDER 10,127121,64931,62190,,114071,58166,55905,,13050,6765,6285,
ZAFARWAL,NAROWAL,TEHSIL,UNDER 15,186868,95469,91398,1,167418,85395,82022,1,19450,10074,9376,
ZAFARWAL,NAROWAL,TEHSIL,05 - 24,217817,110841,106969,7,194484,98859,95620,5,23333,11982,11349,2
ZAFARWAL,NAROWAL,TEHSIL,15 - 49,247127,124584,122516,27,220424,111377,109035,12,26703,13207,13481,15
ZAFARWAL,NAROWAL,TEHSIL,15 - 64,291646,147782,143831,33,260221,132025,128180,16,31425,15757,15651,17
ZAFARWAL,NAROWAL,TEHSIL,18 - 60,250298,126832,123435,31,223236,113365,109857,14,27062,13467,13578,17
