name_admin_unit,part_of_district,admin_unit,disab_func_lim,all_sexes_overall,male_overall,female_overall,all_sexes_rural,male_rural,female_rural,all_sexes_urban,male_urban,female_urban
NOWSHERA,NOWSHERA,DISTRICT,Disability,55945,30758,25187,46400,25388,21012,9545,5370,4175
NOWSHERA,NOWSHERA,DISTRICT,Functional limitation,161723,84636,77087,131225,68100,63125,30498,16536,13962
NOWSHERA,NOWSHERA,DISTRICT,Seeing,31303,16283,15020,25618,13189,12429,5685,3094,2591
NOWSHERA,NOWSHERA,DISTRICT,Hearing,32562,16878,15684,26385,13578,12807,6177,3300,2877
NOWSHERA,NOWSHERA,DISTRICT,Walking/ Climbing,54935,28963,25972,44864,23446,21418,10071,5517,4554
NOWSHERA,NOWSHERA,DISTRICT,Communication,18776,10203,8573,15332,8271,7061,3444,1932,1512
NOWSHERA,NOWSHERA,DISTRICT,Memorization/ Focus,26497,14048,12449,21360,11308,10052,5137,2740,2397
NOWSHERA,NOWSHERA,DISTRICT,Self care etc,16986,8800,8186,13615,6934,6681,3371,1866,1505
JEHANGIRA,NOWSHERA,TEHSIL,Population,434984,218276,216708,348223,174760,173463,86761,43516,43245
JEHANGIRA,NOWSHERA,TEHSIL,Disability,16870,9221,7649,14534,7929,6605,2336,1292,1044
JEHANGIRA,NOWSHERA,TEHSIL,Functional limitation,44124,22758,21366,35988,18488,17500,8136,4270,3866
JEHANGIRA,NOWSHERA,TEHSIL,Seeing,8578,4323,4255,7118,3562,3556,1460,761,699
JEHANGIRA,NOWSHERA,TEHSIL,Hearing,8768,4483,4285,7093,3639,3454,1675,844,831
JEHANGIRA,NOWSHERA,TEHSIL,Walking/ Climbing,14678,7610,7068,11970,6140,5830,2708,1470,1238
JEHANGIRA,NOWSHERA,TEHSIL,Communication,5581,3024,2557,4631,2510,2121,950,514,436
JEHANGIRA,NOWSHERA,TEHSIL,Memorization/ Focus,7729,4102,3627,6395,3404,2991,1334,698,636
JEHANGIRA,NOWSHERA,TEHSIL,Self care etc,4482,2280,2202,3655,1849,1806,827,431,396
NOWSHERA,NOWSHERA,TEHSIL,Population,791210,408049,383161,593100,301979,291121,198110,106070,92040
NOWSHERA,NOWSHERA,TEHSIL,Disability,26326,14579,11747,20252,11127,9125,6074,3452,2622
NOWSHERA,NOWSHERA,TEHSIL,Functional limitation,73903,39281,34622,55906,29307,26599,17997,9974,8023
NOWSHERA,NOWSHERA,TEHSIL,Seeing,14198,7567,6631,10870,5712,5158,3328,1855,1473
NOWSHERA,NOWSHERA,TEHSIL,Hearing,14923,7886,7037,11306,5899,5407,3617,1987,1630
NOWSHERA,NOWSHERA,TEHSIL,Walking/ Climbing,24934,13328,11606,19065,10064,9001,5869,3264,2605
NOWSHERA,NOWSHERA,TEHSIL,Communication,8371,4561,3810,6308,3383,2925,2063,1178,885
NOWSHERA,NOWSHERA,TEHSIL,Memorization/ Focus,11708,6237,5471,8596,4550,4046,3112,1687,1425
NOWSHERA,NOWSHERA,TEHSIL,Self care etc,8065,4336,3729,5940,3121,2819,2125,1215,910
PABBI,NOWSHERA,TEHSIL,Population,509495,257791,251704,456794,231163,225631,52701,26628,26073
PABBI,NOWSHERA,TEHSIL,Disability,12749,6958,5791,11614,6332,5282,1135,626,509
PABBI,NOWSHERA,TEHSIL,Functional limitation,43696,22597,21099,39331,20305,19026,4365,2292,2073
PABBI,NOWSHERA,TEHSIL,Seeing,8527,4393,4134,7630,3915,3715,897,478,419
PABBI,NOWSHERA,TEHSIL,Hearing,8871,4509,4362,7986,4040,3946,885,469,416
PABBI,NOWSHERA,TEHSIL,Walking/ Climbing,15323,8025,7298,13829,7242,6587,1494,783,711
PABBI,NOWSHERA,TEHSIL,Communication,4824,2618,2206,4393,2378,2015,431,240,191
PABBI,NOWSHERA,TEHSIL,Memorization/ Focus,7060,3709,3351,6369,3354,3015,691,355,336
PABBI,NOWSHERA,TEHSIL,Self care etc,4439,2184,2255,4020,1964,2056,419,220,199
ORAKZAI,ORAKZAI,DISTRICT,Population,387561,204877,182684,387561,204877,182684,,,
ORAKZAI,ORAKZAI,DISTRICT,Disability,6228,3507,2721,6228,3507,2721,,,
ORAKZAI,ORAKZAI,DISTRICT,Functional limitation,30223,17316,12907,30223,17316,12907,,,
ORAKZAI,ORAKZAI,DISTRICT,Seeing,6113,3494,2619,6113,3494,2619,,,
ORAKZAI,ORAKZAI,DISTRICT,Hearing,6636,3857,2779,6636,3857,2779,,,
ORAKZAI,ORAKZAI,DISTRICT,Walking/ Climbing,9588,5419,4169,9588,5419,4169,,,
ORAKZAI,ORAKZAI,DISTRICT,Communication,2965,1723,1242,2965,1723,1242,,,
ORAKZAI,ORAKZAI,DISTRICT,Memorization/ Focus,4557,2682,1875,4557,2682,1875,,,
ORAKZAI,ORAKZAI,DISTRICT,Self care etc,3121,1787,1334,3121,1787,1334,,,
CENTRAL,ORAKZAI,TEHSIL,Population,92819,48955,43864,92819,48955,43864,,,
CENTRAL,ORAKZAI,TEHSIL,Disability,1611,954,657,1611,954,657,,,
CENTRAL,ORAKZAI,TEHSIL,Functional limitation,7271,4161,3110,7271,4161,3110,,,
CENTRAL,ORAKZAI,TEHSIL,Seeing,1400,795,605,1400,795,605,,,
CENTRAL,ORAKZAI,TEHSIL,Hearing,1523,874,649,1523,874,649,,,
CENTRAL,ORAKZAI,TEHSIL,Walking/ Climbing,2267,1267,1000,2267,1267,1000,,,
CENTRAL,ORAKZAI,TEHSIL,Communication,752,446,306,752,446,306,,,
CENTRAL,ORAKZAI,TEHSIL,Memorization/ Focus,1209,710,499,1209,710,499,,,
CENTRAL,ORAKZAI,TEHSIL,Self care etc,763,425,338,763,425,338,,,
ISMAIL ZAI,ORAKZAI,TEHSIL,Population,39328,20403,18925,39328,20403,18925,,,
ISMAIL ZAI,ORAKZAI,TEHSIL,Disability,1897,954,943,1897,954,943,,,
ISMAIL ZAI,ORAKZAI,TEHSIL,Functional limitation,4453,2410,2043,4453,2410,2043,,,
ISMAIL ZAI,ORAKZAI,TEHSIL,Seeing,927,500,427,927,500,427,,,
ISMAIL ZAI,ORAKZAI,TEHSIL,Hearing,900,500,400,900,500,400,,,
ISMAIL ZAI,ORAKZAI,TEHSIL,Walking/ Climbing,1379,744,635,1379,744,635,,,
ISMAIL ZAI,ORAKZAI,TEHSIL,Communication,439,230,209,439,230,209,,,
ISMAIL ZAI,ORAKZAI,TEHSIL,Memorization/ Focus,598,326,272,598,326,272,,,
ISMAIL ZAI,ORAKZAI,TEHSIL,Self care etc,526,290,236,526,290,236,,,
LOWER,ORAKZAI,TEHSIL,Population,125944,65309,60635,125944,65309,60635,,,
LOWER,ORAKZAI,TEHSIL,Disability,1726,972,754,1726,972,754,,,
LOWER,ORAKZAI,TEHSIL,Functional limitation,10087,5723,4364,10087,5723,4364,,,
LOWER,ORAKZAI,TEHSIL,Seeing,1994,1136,858,1994,1136,858,,,
LOWER,ORAKZAI,TEHSIL,Hearing,2297,1323,974,2297,1323,974,,,
LOWER,ORAKZAI,TEHSIL,Walking/ Climbing,3225,1823,1402,3225,1823,1402,,,
LOWER,ORAKZAI,TEHSIL,Communication,997,560,437,997,560,437,,,
LOWER,ORAKZAI,TEHSIL,Memorization/ Focus,1481,862,619,1481,862,619,,,
LOWER,ORAKZAI,TEHSIL,Self care etc,999,563,436,999,563,436,,,
UPPER,ORAKZAI,TEHSIL,Population,129470,70210,59260,129470,70210,59260,,,
UPPER,ORAKZAI,TEHSIL,Disability,994,627,367,994,627,367,,,
UPPER,ORAKZAI,TEHSIL,Functional limitation,8412,5022,3390,8412,5022,3390,,,
UPPER,ORAKZAI,TEHSIL,Seeing,1792,1063,729,1792,1063,729,,,
UPPER,ORAKZAI,TEHSIL,Hearing,1916,1160,756,1916,1160,756,,,
UPPER,ORAKZAI,TEHSIL,Walking/ Climbing,2717,1585,1132,2717,1585,1132,,,
UPPER,ORAKZAI,TEHSIL,Communication,777,487,290,777,487,290,,,
UPPER,ORAKZAI,TEHSIL,Memorization/ Focus,1269,784,485,1269,784,485,,,
UPPER,ORAKZAI,TEHSIL,Self care etc,833,509,324,833,509,324,,,
PESHAWAR,PESHAWAR,DISTRICT,Population,4750388,2421990,2328398,2850828,1444924,1405904,1899560,977066,922494
PESHAWAR,PESHAWAR,DISTRICT,Disability,137871,77641,60230,81016,45209,35807,56855,32432,24423
PESHAWAR,PESHAWAR,DISTRICT,Functional limitation,411088,207737,203351,238283,119519,118764,172805,88218,84587
PESHAWAR,PESHAWAR,DISTRICT,Seeing,75575,38097,37478,44620,22178,22442,30955,15919,15036
PESHAWAR,PESHAWAR,DISTRICT,Hearing,81715,40540,41175,47372,23411,23961,34343,17129,17214
PESHAWAR,PESHAWAR,DISTRICT,Walking/ Climbing,135098,69637,65461,78015,40114,37901,57083,29523,27560
PESHAWAR,PESHAWAR,DISTRICT,Communication,45616,24364,21252,27079,14180,12899,18537,10184,8353
PESHAWAR,PESHAWAR,DISTRICT,Memorization/ Focus,64292,33307,30985,37726,19614,18112,26566,13693,12873
PESHAWAR,PESHAWAR,DISTRICT,Self care etc,45751,22907,22844,26228,12994,13234,19523,9913,9610
BADHBER,PESHAWAR,TEHSIL,Population,439849,222978,216871,439849,222978,216871,,,
BADHBER,PESHAWAR,TEHSIL,Disability,16123,8583,7540,16123,8583,7540,,,
BADHBER,PESHAWAR,TEHSIL,Functional limitation,40023,19658,20365,40023,19658,20365,,,
BADHBER,PESHAWAR,TEHSIL,Seeing,6423,3019,3404,6423,3019,3404,,,
BADHBER,PESHAWAR,TEHSIL,Hearing,7697,3723,3974,7697,3723,3974,,,
BADHBER,PESHAWAR,TEHSIL,Walking/ Climbing,11855,5908,5947,11855,5908,5947,,,
BADHBER,PESHAWAR,TEHSIL,Communication,5366,2721,2645,5366,2721,2645,,,
BADHBER,PESHAWAR,TEHSIL,Memorization/ Focus,6969,3635,3334,6969,3635,3334,,,
BADHBER,PESHAWAR,TEHSIL,Self care etc,4814,2469,2345,4814,2469,2345,,,
CHAM KANI,PESHAWAR,TEHSIL,Population,624354,315700,308654,624354,315700,308654,,,
CHAM KANI,PESHAWAR,TEHSIL,Disability,19599,11049,8550,19599,11049,8550,,,
CHAM KANI,PESHAWAR,TEHSIL,Functional limitation,54686,27690,26996,54686,27690,26996,,,
CHAM KANI,PESHAWAR,TEHSIL,Seeing,9722,4829,4893,9722,4829,4893,,,
CHAM KANI,PESHAWAR,TEHSIL,Hearing,10682,5228,5454,10682,5228,5454,,,
CHAM KANI,PESHAWAR,TEHSIL,Walking/ Climbing,18559,9614,8945,18559,9614,8945,,,
CHAM KANI,PESHAWAR,TEHSIL,Communication,6003,3215,2788,6003,3215,2788,,,
CHAM KANI,PESHAWAR,TEHSIL,Memorization/ Focus,8563,4428,4135,8563,4428,4135,,,
CHAM KANI,PESHAWAR,TEHSIL,Self care etc,6137,3081,3056,6137,3081,3056,,,
HASSAN KHEL,PESHAWAR,SUB-DIVISION,Population,72547,35693,36854,72547,35693,36854,,,
HASSAN KHEL,PESHAWAR,SUB-DIVISION,Disability,6727,3579,3148,6727,3579,3148,,,
HASSAN KHEL,PESHAWAR,SUB-DIVISION,Functional limitation,11373,5530,5843,11373,5530,5843,,,
HASSAN KHEL,PESHAWAR,SUB-DIVISION,Seeing,3056,1588,1468,3056,1588,1468,,,
HASSAN KHEL,PESHAWAR,SUB-DIVISION,Hearing,2534,1329,1205,2534,1329,1205,,,
HASSAN KHEL,PESHAWAR,SUB-DIVISION,Walking/ Climbing,2558,1175,1383,2558,1175,1383,,,
HASSAN KHEL,PESHAWAR,SUB-DIVISION,Communication,962,498,464,962,498,464,,,
HASSAN KHEL,PESHAWAR,SUB-DIVISION,Memorization/ Focus,1278,636,642,1278,636,642,,,
HASSAN KHEL,PESHAWAR,SUB-DIVISION,Self care etc,1781,719,1062,1781,719,1062,,,
MATHRA,PESHAWAR,TEHSIL,Population,495059,249836,245223,495059,249836,245223,,,
MATHRA,PESHAWAR,TEHSIL,Disability,11640,6662,4978,11640,6662,4978,,,
MATHRA,PESHAWAR,TEHSIL,Functional limitation,39247,19606,19641,39247,19606,19641,,,
MATHRA,PESHAWAR,TEHSIL,Seeing,7779,3862,3917,7779,3862,3917,,,
MATHRA,PESHAWAR,TEHSIL,Hearing,8001,3958,4043,8001,3958,4043,,,
MATHRA,PESHAWAR,TEHSIL,Walking/ Climbing,13523,6954,6569,13523,6954,6569,,,
MATHRA,PESHAWAR,TEHSIL,Communication,4361,2336,2025,4361,2336,2025,,,
MATHRA,PESHAWAR,TEHSIL,Memorization/ Focus,6297,3257,3040,6297,3257,3040,,,
MATHRA,PESHAWAR,TEHSIL,Self care etc,4025,1972,2053,4025,1972,2053,,,
PESHAWAR,PESHAWAR,TEHSIL,Population,2107136,1083479,1023657,207576,106413,101163,1899560,977066,922494
PESHAWAR,PESHAWAR,TEHSIL,Disability,61697,35257,26440,4842,2825,2017,56855,32432,24423
PESHAWAR,PESHAWAR,TEHSIL,Functional limitation,189469,96843,92626,16664,8625,8039,172805,88218,84587
PESHAWAR,PESHAWAR,TEHSIL,Seeing,33885,17453,16432,2930,1534,1396,30955,15919,15036
PESHAWAR,PESHAWAR,TEHSIL,Hearing,37693,18780,18913,3350,1651,1699,34343,17129,17214
PESHAWAR,PESHAWAR,TEHSIL,Walking/ Climbing,62484,32405,30079,5401,2882,2519,57083,29523,27560
PESHAWAR,PESHAWAR,TEHSIL,Communication,20322,11138,9184,1785,954,831,18537,10184,8353
PESHAWAR,PESHAWAR,TEHSIL,Memorization/ Focus,29253,15125,14128,2687,1432,1255,26566,13693,12873
PESHAWAR,PESHAWAR,TEHSIL,Self care etc,21240,10798,10442,1717,885,832,19523,9913,9610
PISHTA KHARA,PESHAWAR,TEHSIL,Population,478595,243115,235480,478595,243115,235480,,,
PISHTA KHARA,PESHAWAR,TEHSIL,Disability,10750,5977,4773,10750,5977,4773,,,
PISHTA KHARA,PESHAWAR,TEHSIL,Functional limitation,35931,17977,17954,35931,17977,17954,,,
PISHTA KHARA,PESHAWAR,TEHSIL,Seeing,7042,3528,3514,7042,3528,3514,,,
PISHTA KHARA,PESHAWAR,TEHSIL,Hearing,7075,3513,3562,7075,3513,3562,,,
PISHTA KHARA,PESHAWAR,TEHSIL,Walking/ Climbing,12450,6487,5963,12450,6487,5963,,,
PISHTA KHARA,PESHAWAR,TEHSIL,Communication,4308,2124,2184,4308,2124,2184,,,
PISHTA KHARA,PESHAWAR,TEHSIL,Memorization/ Focus,5588,2929,2659,5588,2929,2659,,,
PISHTA KHARA,PESHAWAR,TEHSIL,Self care etc,3554,1769,1785,3554,1769,1785,,,
SHAH ALAM,PESHAWAR,TEHSIL,Population,532848,271189,261659,532848,271189,261659,,,
SHAH ALAM,PESHAWAR,TEHSIL,Disability,11335,6534,4801,11335,6534,4801,,,
SHAH ALAM,PESHAWAR,TEHSIL,Functional limitation,40359,20433,19926,40359,20433,19926,,,
SHAH ALAM,PESHAWAR,TEHSIL,Seeing,7668,3818,3850,7668,3818,3850,,,
SHAH ALAM,PESHAWAR,TEHSIL,Hearing,8033,4009,4024,8033,4009,4024,,,
SHAH ALAM,PESHAWAR,TEHSIL,Walking/ Climbing,13669,7094,6575,13669,7094,6575,,,
SHAH ALAM,PESHAWAR,TEHSIL,Communication,4294,2332,1962,4294,2332,1962,,,
SHAH ALAM,PESHAWAR,TEHSIL,Memorization/ Focus,6344,3297,3047,6344,3297,3047,,,
SHAH ALAM,PESHAWAR,TEHSIL,Self care etc,4200,2099,2101,4200,2099,2101,,,
SHANGLA,SHANGLA,DISTRICT,Population,890846,459776,431070,890846,459776,431070,,,
SHANGLA,SHANGLA,DISTRICT,Disability,33857,17844,16013,33857,17844,16013,,,
SHANGLA,SHANGLA,DISTRICT,Functional limitation,70039,32735,37304,70039,32735,37304,,,
SHANGLA,SHANGLA,DISTRICT,Seeing,12705,5959,6746,12705,5959,6746,,,
SHANGLA,SHANGLA,DISTRICT,Hearing,13191,6020,7171,13191,6020,7171,,,
SHANGLA,SHANGLA,DISTRICT,Walking/ Climbing,24972,12164,12808,24972,12164,12808,,,
SHANGLA,SHANGLA,DISTRICT,Communication,9365,4773,4592,9365,4773,4592,,,
SHANGLA,SHANGLA,DISTRICT,Memorization/ Focus,11342,5488,5854,11342,5488,5854,,,
SHANGLA,SHANGLA,DISTRICT,Self care etc,7900,3583,4317,7900,3583,4317,,,
ALPURI,SHANGLA,TEHSIL,Population,366643,189206,177437,366643,189206,177437,,,
ALPURI,SHANGLA,TEHSIL,Disability,10267,5462,4805,10267,5462,4805,,,
ALPURI,SHANGLA,TEHSIL,Functional limitation,24779,11390,13389,24779,11390,13389,,,
ALPURI,SHANGLA,TEHSIL,Seeing,4506,2090,2416,4506,2090,2416,,,
ALPURI,SHANGLA,TEHSIL,Hearing,4742,2129,2613,4742,2129,2613,,,
ALPURI,SHANGLA,TEHSIL,Walking/ Climbing,9193,4465,4728,9193,4465,4728,,,
ALPURI,SHANGLA,TEHSIL,Communication,3162,1603,1559,3162,1603,1559,,,
ALPURI,SHANGLA,TEHSIL,Memorization/ Focus,3968,1863,2105,3968,1863,2105,,,
ALPURI,SHANGLA,TEHSIL,Self care etc,2604,1136,1468,2604,1136,1468,,,
BISHAM,SHANGLA,TEHSIL,Population,121252,62055,59197,121252,62055,59197,,,
BISHAM,SHANGLA,TEHSIL,Disability,5121,2695,2426,5121,2695,2426,,,
BISHAM,SHANGLA,TEHSIL,Functional limitation,10047,4725,5322,10047,4725,5322,,,
BISHAM,SHANGLA,TEHSIL,Seeing,1590,730,860,1590,730,860,,,
BISHAM,SHANGLA,TEHSIL,Hearing,1723,782,941,1723,782,941,,,
BISHAM,SHANGLA,TEHSIL,Walking/ Climbing,3673,1804,1869,3673,1804,1869,,,
BISHAM,SHANGLA,TEHSIL,Communication,1339,683,656,1339,683,656,,,
BISHAM,SHANGLA,TEHSIL,Memorization/ Focus,1515,733,782,1515,733,782,,,
BISHAM,SHANGLA,TEHSIL,Self care etc,1118,514,604,1118,514,604,,,
CHAKISAR,SHANGLA,TEHSIL,Population,127993,65197,62796,127993,65197,62796,,,
CHAKISAR,SHANGLA,TEHSIL,Disability,4195,2217,1978,4195,2217,1978,,,
CHAKISAR,SHANGLA,TEHSIL,Functional limitation,9539,4392,5147,9539,4392,5147,,,
CHAKISAR,SHANGLA,TEHSIL,Seeing,1996,949,1047,1996,949,1047,,,
CHAKISAR,SHANGLA,TEHSIL,Hearing,1931,888,1043,1931,888,1043,,,
CHAKISAR,SHANGLA,TEHSIL,Walking/ Climbing,3703,1809,1894,3703,1809,1894,,,
CHAKISAR,SHANGLA,TEHSIL,Communication,1270,663,607,1270,663,607,,,
CHAKISAR,SHANGLA,TEHSIL,Memorization/ Focus,1593,800,793,1593,800,793,,,
CHAKISAR,SHANGLA,TEHSIL,Self care etc,935,407,528,935,407,528,,,
MARTUNG,SHANGLA,TEHSIL,Population,103205,53428,49777,103205,53428,49777,,,
MARTUNG,SHANGLA,TEHSIL,Disability,6296,3274,3022,6296,3274,3022,,,
MARTUNG,SHANGLA,TEHSIL,Functional limitation,10599,5007,5592,10599,5007,5592,,,
MARTUNG,SHANGLA,TEHSIL,Seeing,1896,896,1000,1896,896,1000,,,
MARTUNG,SHANGLA,TEHSIL,Hearing,1981,926,1055,1981,926,1055,,,
MARTUNG,SHANGLA,TEHSIL,Walking/ Climbing,2794,1273,1521,2794,1273,1521,,,
MARTUNG,SHANGLA,TEHSIL,Communication,1480,759,721,1480,759,721,,,
MARTUNG,SHANGLA,TEHSIL,Memorization/ Focus,1808,890,918,1808,890,918,,,
MARTUNG,SHANGLA,TEHSIL,Self care etc,1498,696,802,1498,696,802,,,
PURAN,SHANGLA,TEHSIL,Population,171753,89890,81863,171753,89890,81863,,,
PURAN,SHANGLA,TEHSIL,Disability,7978,4196,3782,7978,4196,3782,,,
PURAN,SHANGLA,TEHSIL,Functional limitation,15075,7221,7854,15075,7221,7854,,,
PURAN,SHANGLA,TEHSIL,Seeing,2717,1294,1423,2717,1294,1423,,,
PURAN,SHANGLA,TEHSIL,Hearing,2814,1295,1519,2814,1295,1519,,,
PURAN,SHANGLA,TEHSIL,Walking/ Climbing,5609,2813,2796,5609,2813,2796,,,
PURAN,SHANGLA,TEHSIL,Communication,2114,1065,1049,2114,1065,1049,,,
PURAN,SHANGLA,TEHSIL,Memorization/ Focus,2458,1202,1256,2458,1202,1256,,,
PURAN,SHANGLA,TEHSIL,Self care etc,1745,830,915,1745,830,915,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population,888675,459545,429130,888675,459545,429130,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Disability,20258,10697,9561,20258,10697,9561,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Functional limitation,54136,26609,27527,54136,26609,27527,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Seeing,10006,4994,5012,10006,4994,5012,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Hearing,10613,5193,5420,10613,5193,5420,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Walking/ Climbing,18070,9046,9024,18070,9046,9024,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Communication,5702,2925,2777,5702,2925,2777,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Memorization/ Focus,7983,3993,3990,7983,3993,3990,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Self care etc,6303,3087,3216,6303,3087,3216,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Population,112757,56389,56368,112757,56389,56368,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Disability,2796,1445,1351,2796,1445,1351,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Functional limitation,6280,3008,3272,6280,3008,3272,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Seeing,1132,560,572,1132,560,572,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Hearing,1177,541,636,1177,541,636,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Walking/ Climbing,2342,1169,1173,2342,1169,1173,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Communication,693,350,343,693,350,343,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Memorization/ Focus,940,473,467,940,473,467,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Self care etc,670,323,347,670,323,347,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Population,108344,56823,51521,108344,56823,51521,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Disability,1643,822,821,1643,822,821,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Functional limitation,6285,3081,3204,6285,3081,3204,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Seeing,1278,612,666,1278,612,666,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Hearing,1272,620,652,1272,620,652,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Walking/ Climbing,2163,1097,1066,2163,1097,1066,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Communication,593,282,311,593,282,311,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Memorization/ Focus,853,429,424,853,429,424,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Self care etc,648,328,320,648,328,320,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Population,66042,35907,30135,66042,35907,30135,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Disability,1193,657,536,1193,657,536,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Functional limitation,3468,1797,1671,3468,1797,1671,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Seeing,551,284,267,551,284,267,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Hearing,582,301,281,582,301,281,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Walking/ Climbing,1046,545,501,1046,545,501,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Communication,470,290,180,470,290,180,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Memorization/ Focus,581,318,263,581,318,263,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Self care etc,416,159,257,416,159,257,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Population,145118,75862,69256,145118,75862,69256,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Disability,4724,2500,2224,4724,2500,2224,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Functional limitation,10951,5427,5524,10951,5427,5524,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Seeing,1876,954,922,1876,954,922,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Hearing,2010,995,1015,2010,995,1015,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Walking/ Climbing,3784,1891,1893,3784,1891,1893,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Communication,1096,579,517,1096,579,517,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Memorization/ Focus,1529,774,755,1529,774,755,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Self care etc,1345,655,690,1345,655,690,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Population,58804,30137,28667,58804,30137,28667,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Disability,2210,1248,962,2210,1248,962,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Functional limitation,4536,2306,2230,4536,2306,2230,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Seeing,777,394,383,777,394,383,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Hearing,925,476,449,925,476,449,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Walking/ Climbing,1470,774,696,1470,774,696,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Communication,608,296,312,608,296,312,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Memorization/ Focus,724,328,396,724,328,396,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Self care etc,524,337,187,524,337,187,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Population,44332,23152,21180,44332,23152,21180,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Disability,2780,1518,1262,2780,1518,1262,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Functional limitation,4184,2175,2009,4184,2175,2009,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Seeing,862,453,409,862,453,409,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Hearing,858,444,414,858,444,414,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Walking/ Climbing,959,475,484,959,475,484,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Communication,451,250,201,451,250,201,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Memorization/ Focus,588,344,244,588,344,244,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Self care etc,671,334,337,671,334,337,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Population,65798,34896,30902,65798,34896,30902,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Disability,932,501,431,932,501,431,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Functional limitation,3755,1872,1883,3755,1872,1883,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Seeing,728,367,361,728,367,361,,,
