name_admin_unit,part_of_district,admin_unit,disab_func_lim,all_sexes_overall,male_overall,female_overall,all_sexes_rural,male_rural,female_rural,all_sexes_urban,male_urban,female_urban
SALEHPAT,SUKKUR,TALUKA,Communication,1696,964,732,1231,746,485,465,218,247
SALEHPAT,SUKKUR,TALUKA,Memorization/ Focus,2128,1139,989,1724,918,806,404,221,183
SALEHPAT,SUKKUR,TALUKA,Self care etc,1482,709,773,1237,591,646,245,118,127
SUKKUR CITY,SUKKUR,TALUKA,Population,266940,140940,126000,,,,266940,140940,126000
SUKKUR CITY,SUKKUR,TALUKA,Disability,6694,3447,3247,,,,6694,3447,3247
SUKKUR CITY,SUKKUR,TALUKA,Functional limitation,29538,15012,14526,,,,29538,15012,14526
SUKKUR CITY,SUKKUR,TALUKA,Seeing,6042,3065,2977,,,,6042,3065,2977
SUKKUR CITY,SUKKUR,TALUKA,Hearing,6093,3099,2994,,,,6093,3099,2994
SUKKUR CITY,SUKKUR,TALUKA,Walking/ Climbing,8968,4628,4340,,,,8968,4628,4340
SUKKUR CITY,SUKKUR,TALUKA,Communication,2830,1508,1322,,,,2830,1508,1322
SUKKUR CITY,SUKKUR,TALUKA,Memorization/ Focus,4312,2255,2057,,,,4312,2255,2057
SUKKUR CITY,SUKKUR,TALUKA,Self care etc,3247,1690,1557,,,,3247,1690,1557
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,Population,922012,468525,453487,636325,324201,312124,285687,144324,141363
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,Disability,30020,14380,15640,22457,10732,11725,7563,3648,3915
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,Functional limitation,85339,41437,43902,58929,28470,30459,26410,12967,13443
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,Seeing,15356,7561,7795,10579,5192,5387,4777,2369,2408
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,Hearing,16777,8251,8526,11458,5579,5879,5319,2672,2647
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,Walking/ Climbing,27802,13759,14043,19085,9427,9658,8717,4332,4385
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,Communication,8671,4345,4326,6138,3032,3106,2533,1313,1220
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,Memorization/ Focus,12706,6314,6392,8924,4429,4495,3782,1885,1897
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,Self care etc,9987,4696,5291,7089,3310,3779,2898,1386,1512
CHAMBER,TANDO ALLAHYAR,TALUKA,Population,233424,118250,115174,195718,99349,96369,37706,18901,18805
CHAMBER,TANDO ALLAHYAR,TALUKA,Disability,14824,7113,7711,13124,6282,6842,1700,831,869
CHAMBER,TANDO ALLAHYAR,TALUKA,Functional limitation,28482,13713,14769,24504,11770,12734,3978,1943,2035
CHAMBER,TANDO ALLAHYAR,TALUKA,Seeing,4789,2327,2462,4073,1983,2090,716,344,372
CHAMBER,TANDO ALLAHYAR,TALUKA,Hearing,5319,2566,2753,4514,2154,2360,805,412,393
CHAMBER,TANDO ALLAHYAR,TALUKA,Walking/ Climbing,8552,4201,4351,7266,3566,3700,1286,635,651
CHAMBER,TANDO ALLAHYAR,TALUKA,Communication,3262,1643,1619,2784,1377,1407,478,266,212
CHAMBER,TANDO ALLAHYAR,TALUKA,Memorization/ Focus,4233,2083,2150,3647,1804,1843,586,279,307
CHAMBER,TANDO ALLAHYAR,TALUKA,Self care etc,3867,1795,2072,3437,1590,1847,430,205,225
JHANDO MARI,TANDO ALLAHYAR,TALUKA,Population,266665,136273,130392,245238,125335,119903,21427,10938,10489
JHANDO MARI,TANDO ALLAHYAR,TALUKA,Disability,5681,2667,3014,5178,2427,2751,503,240,263
JHANDO MARI,TANDO ALLAHYAR,TALUKA,Functional limitation,20840,10063,10777,19023,9195,9828,1817,868,949
JHANDO MARI,TANDO ALLAHYAR,TALUKA,Seeing,3933,1941,1992,3594,1782,1812,339,159,180
JHANDO MARI,TANDO ALLAHYAR,TALUKA,Hearing,4126,2026,2100,3771,1852,1919,355,174,181
JHANDO MARI,TANDO ALLAHYAR,TALUKA,Walking/ Climbing,7191,3569,3622,6578,3265,3313,613,304,309
JHANDO MARI,TANDO ALLAHYAR,TALUKA,Communication,2055,1008,1047,1880,921,959,175,87,88
JHANDO MARI,TANDO ALLAHYAR,TALUKA,Memorization/ Focus,3116,1535,1581,2869,1415,1454,247,120,127
JHANDO MARI,TANDO ALLAHYAR,TALUKA,Self care etc,2187,1020,1167,1990,930,1060,197,90,107
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,Population,421923,214002,207921,195369,99517,95852,226554,114485,112069
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,Disability,9515,4600,4915,4155,2023,2132,5360,2577,2783
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,Functional limitation,36017,17661,18356,15402,7505,7897,20615,10156,10459
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,Seeing,6634,3293,3341,2912,1427,1485,3722,1866,1856
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,Hearing,7332,3659,3673,3173,1573,1600,4159,2086,2073
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,Walking/ Climbing,12059,5989,6070,5241,2596,2645,6818,3393,3425
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,Communication,3354,1694,1660,1474,734,740,1880,960,920
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,Memorization/ Focus,5357,2696,2661,2408,1210,1198,2949,1486,1463
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,Self care etc,3933,1881,2052,1662,790,872,2271,1091,1180
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,Population,725923,376663,349260,563930,292512,271418,161993,84151,77842
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,Disability,20768,10670,10098,17717,9104,8613,3051,1566,1485
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,Functional limitation,68236,37704,30532,53578,29538,24040,14658,8166,6492
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,Seeing,13329,7493,5836,10489,5894,4595,2840,1599,1241
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,Hearing,14060,7912,6148,10908,6174,4734,3152,1738,1414
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,Walking/ Climbing,22851,12555,10296,18015,9886,8129,4836,2669,2167
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,Communication,7379,4170,3209,5912,3347,2565,1467,823,644
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,Memorization/ Focus,10280,5729,4551,8073,4470,3603,2207,1259,948
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,Self care etc,7314,3935,3379,5842,3121,2721,1472,814,658
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,Population,247027,128247,118780,240568,124909,115659,6459,3338,3121
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,Disability,4898,2653,2245,4772,2587,2185,126,66,60
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,Functional limitation,20821,11751,9070,20254,11440,8814,567,311,256
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,Seeing,4312,2483,1829,4187,2409,1778,125,74,51
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,Hearing,4321,2510,1811,4199,2445,1754,122,65,57
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,Walking/ Climbing,7221,4078,3143,7023,3968,3055,198,110,88
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,Communication,2095,1187,908,2020,1142,878,75,45,30
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,Memorization/ Focus,3099,1733,1366,3000,1675,1325,99,58,41
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,Self care etc,2128,1161,967,2069,1133,936,59,28,31
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,Population,206665,107097,99568,165388,85520,79868,41277,21577,19700
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,Disability,7912,3869,4043,7092,3502,3590,820,367,453
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,Functional limitation,20855,11176,9679,17270,9256,8014,3585,1920,1665
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,Seeing,4086,2217,1869,3437,1865,1572,649,352,297
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,Hearing,4388,2380,2008,3595,1981,1614,793,399,394
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,Walking/ Climbing,6558,3526,3032,5461,2927,2534,1097,599,498
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,Communication,2474,1342,1132,2129,1182,947,345,160,185
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,Memorization/ Focus,3341,1846,1495,2814,1536,1278,527,310,217
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,Self care etc,2338,1227,1111,1989,1035,954,349,192,157
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,Population,272231,141319,130912,157974,82083,75891,114257,59236,55021
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,Disability,7958,4148,3810,5853,3015,2838,2105,1133,972
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,Functional limitation,26560,14777,11783,16054,8842,7212,10506,5935,4571
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,Seeing,4931,2793,2138,2865,1620,1245,2066,1173,893
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,Hearing,5351,3022,2329,3114,1748,1366,2237,1274,963
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,Walking/ Climbing,9072,4951,4121,5531,2991,2540,3541,1960,1581
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,Communication,2810,1641,1169,1763,1023,740,1047,618,429
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,Memorization/ Focus,3840,2150,1690,2259,1259,1000,1581,891,690
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,Self care etc,2848,1547,1301,1784,953,831,1064,594,470
THARPARKAR,THARPARKAR,DISTRICT,Population,1778123,928229,849894,1633954,852864,781090,144169,75365,68804
THARPARKAR,THARPARKAR,DISTRICT,Disability,43189,22855,20334,40444,21438,19006,2745,1417,1328
THARPARKAR,THARPARKAR,DISTRICT,Functional limitation,116587,57789,58798,106953,53056,53897,9634,4733,4901
THARPARKAR,THARPARKAR,DISTRICT,Seeing,23748,11920,11828,21759,10890,10869,1989,1030,959
THARPARKAR,THARPARKAR,DISTRICT,Hearing,24070,11958,12112,22049,10912,11137,2021,1046,975
THARPARKAR,THARPARKAR,DISTRICT,Walking/ Climbing,41339,21045,20294,37919,19235,18684,3420,1810,1610
THARPARKAR,THARPARKAR,DISTRICT,Communication,13225,7102,6123,11884,6384,5500,1341,718,623
THARPARKAR,THARPARKAR,DISTRICT,Memorization/ Focus,17999,9240,8759,16483,8457,8026,1516,783,733
THARPARKAR,THARPARKAR,DISTRICT,Self care etc,12684,6197,6487,11760,5776,5984,924,421,503
CHACHRO,THARPARKAR,TALUKA,Population,371769,194517,177252,346460,181324,165136,25309,13193,12116
CHACHRO,THARPARKAR,TALUKA,Disability,4550,2402,2148,4200,2199,2001,350,203,147
CHACHRO,THARPARKAR,TALUKA,Functional limitation,18631,9068,9563,17217,8358,8859,1414,710,704
CHACHRO,THARPARKAR,TALUKA,Seeing,4000,1963,2037,3733,1832,1901,267,131,136
CHACHRO,THARPARKAR,TALUKA,Hearing,4038,1973,2065,3745,1822,1923,293,151,142
CHACHRO,THARPARKAR,TALUKA,Walking/ Climbing,6869,3422,3447,6360,3153,3207,509,269,240
CHACHRO,THARPARKAR,TALUKA,Communication,1838,964,874,1678,870,808,160,94,66
CHACHRO,THARPARKAR,TALUKA,Memorization/ Focus,2693,1350,1343,2492,1245,1247,201,105,96
CHACHRO,THARPARKAR,TALUKA,Self care etc,1830,869,961,1694,804,890,136,65,71
DAHLI,THARPARKAR,TALUKA,Population,326034,173689,152345,316363,168341,148022,9671,5348,4323
DAHLI,THARPARKAR,TALUKA,Disability,8008,4500,3508,7933,4458,3475,75,42,33
DAHLI,THARPARKAR,TALUKA,Functional limitation,18302,9368,8934,17922,9173,8749,380,195,185
DAHLI,THARPARKAR,TALUKA,Seeing,3340,1680,1660,3259,1638,1621,81,42,39
DAHLI,THARPARKAR,TALUKA,Hearing,3336,1646,1690,3266,1610,1656,70,36,34
DAHLI,THARPARKAR,TALUKA,Walking/ Climbing,6656,3437,3219,6532,3370,3162,124,67,57
DAHLI,THARPARKAR,TALUKA,Communication,1482,812,670,1451,796,655,31,16,15
DAHLI,THARPARKAR,TALUKA,Memorization/ Focus,2609,1342,1267,2556,1317,1239,53,25,28
DAHLI,THARPARKAR,TALUKA,Self care etc,2160,1150,1010,2125,1132,993,35,18,17
DIPLO,THARPARKAR,TALUKA,Population,162968,84562,78406,149862,77818,72044,13106,6744,6362
DIPLO,THARPARKAR,TALUKA,Disability,6815,3463,3352,6345,3269,3076,470,194,276
DIPLO,THARPARKAR,TALUKA,Functional limitation,14641,7207,7434,13468,6681,6787,1173,526,647
DIPLO,THARPARKAR,TALUKA,Seeing,2379,1183,1196,2186,1085,1101,193,98,95
DIPLO,THARPARKAR,TALUKA,Hearing,2796,1216,1580,2584,1114,1470,212,102,110
DIPLO,THARPARKAR,TALUKA,Walking/ Climbing,4858,2400,2458,4512,2230,2282,346,170,176
DIPLO,THARPARKAR,TALUKA,Communication,2066,1229,837,1820,1097,723,246,132,114
DIPLO,THARPARKAR,TALUKA,Memorization/ Focus,2442,1368,1074,2230,1275,955,212,93,119
DIPLO,THARPARKAR,TALUKA,Self care etc,2080,1025,1055,1940,981,959,140,44,96
ISLAMKOT,THARPARKAR,TALUKA,Population,265516,137172,128344,246537,127444,119093,18979,9728,9251
ISLAMKOT,THARPARKAR,TALUKA,Disability,4436,2449,1987,4089,2258,1831,347,191,156
ISLAMKOT,THARPARKAR,TALUKA,Functional limitation,16555,8242,8313,15195,7553,7642,1360,689,671
ISLAMKOT,THARPARKAR,TALUKA,Seeing,3608,1840,1768,3307,1680,1627,301,160,141
ISLAMKOT,THARPARKAR,TALUKA,Hearing,3560,1774,1786,3280,1632,1648,280,142,138
ISLAMKOT,THARPARKAR,TALUKA,Walking/ Climbing,6154,3162,2992,5679,2913,2766,475,249,226
ISLAMKOT,THARPARKAR,TALUKA,Communication,1812,988,824,1687,920,767,125,68,57
ISLAMKOT,THARPARKAR,TALUKA,Memorization/ Focus,2581,1346,1235,2389,1249,1140,192,97,95
ISLAMKOT,THARPARKAR,TALUKA,Self care etc,1588,766,822,1462,704,758,126,62,64
KALOI,THARPARKAR,TALUKA,Population,129677,67264,62413,129677,67264,62413,,,
KALOI,THARPARKAR,TALUKA,Disability,7018,3456,3562,7018,3456,3562,,,
KALOI,THARPARKAR,TALUKA,Functional limitation,12474,6037,6437,12474,6037,6437,,,
KALOI,THARPARKAR,TALUKA,Seeing,2648,1327,1321,2648,1327,1321,,,
KALOI,THARPARKAR,TALUKA,Hearing,2759,1525,1234,2759,1525,1234,,,
KALOI,THARPARKAR,TALUKA,Walking/ Climbing,3580,1762,1818,3580,1762,1818,,,
KALOI,THARPARKAR,TALUKA,Communication,1684,841,843,1684,841,843,,,
KALOI,THARPARKAR,TALUKA,Memorization/ Focus,1894,912,982,1894,912,982,,,
KALOI,THARPARKAR,TALUKA,Self care etc,1446,623,823,1446,623,823,,,
MITHI,THARPARKAR,TALUKA,Population,239091,123958,115133,174226,89874,84352,64865,34084,30781
MITHI,THARPARKAR,TALUKA,Disability,4777,2406,2371,3497,1745,1752,1280,661,619
MITHI,THARPARKAR,TALUKA,Functional limitation,16135,7893,8242,11570,5648,5922,4565,2245,2320
MITHI,THARPARKAR,TALUKA,Seeing,3704,1898,1806,2741,1393,1348,963,505,458
MITHI,THARPARKAR,TALUKA,Hearing,3566,1826,1740,2560,1287,1273,1006,539,467
MITHI,THARPARKAR,TALUKA,Walking/ Climbing,5992,3149,2843,4309,2240,2069,1683,909,774
MITHI,THARPARKAR,TALUKA,Communication,2137,1063,1074,1459,712,747,678,351,327
MITHI,THARPARKAR,TALUKA,Memorization/ Focus,2785,1366,1419,2037,958,1079,748,408,340
MITHI,THARPARKAR,TALUKA,Self care etc,1425,693,732,1001,489,512,424,204,220
NAGAR PARKAR,THARPARKAR,TALUKA,Population,283068,147067,136001,270829,140799,130030,12239,6268,5971
NAGAR PARKAR,THARPARKAR,TALUKA,Disability,7585,4179,3406,7362,4053,3309,223,126,97
NAGAR PARKAR,THARPARKAR,TALUKA,Functional limitation,19849,9974,9875,19107,9606,9501,742,368,374
NAGAR PARKAR,THARPARKAR,TALUKA,Seeing,4069,2029,2040,3885,1935,1950,184,94,90
NAGAR PARKAR,THARPARKAR,TALUKA,Hearing,4015,1998,2017,3855,1922,1933,160,76,84
NAGAR PARKAR,THARPARKAR,TALUKA,Walking/ Climbing,7230,3713,3517,6947,3567,3380,283,146,137
NAGAR PARKAR,THARPARKAR,TALUKA,Communication,2206,1205,1001,2105,1148,957,101,57,44
NAGAR PARKAR,THARPARKAR,TALUKA,Memorization/ Focus,2995,1556,1439,2885,1501,1384,110,55,55
NAGAR PARKAR,THARPARKAR,TALUKA,Self care etc,2155,1071,1084,2092,1043,1049,63,28,35
THATTA,THATTA,DISTRICT,Population,1083191,555296,527895,889512,457139,432373,193679,98157,95522
THATTA,THATTA,DISTRICT,Disability,29353,16895,12458,26167,14971,11196,3186,1924,1262
THATTA,THATTA,DISTRICT,Functional limitation,97408,53520,43888,81943,45054,36889,15465,8466,6999
THATTA,THATTA,DISTRICT,Seeing,18320,9999,8321,15438,8442,6996,2882,1557,1325
THATTA,THATTA,DISTRICT,Hearing,20236,11103,9133,16952,9315,7637,3284,1788,1496
THATTA,THATTA,DISTRICT,Walking/ Climbing,31167,17136,14031,26091,14367,11724,5076,2769,2307
THATTA,THATTA,DISTRICT,Communication,10188,5781,4407,8774,4950,3824,1414,831,583
THATTA,THATTA,DISTRICT,Memorization/ Focus,14561,8085,6476,12297,6786,5511,2264,1299,965
THATTA,THATTA,DISTRICT,Self care etc,11165,6145,5020,9435,5208,4227,1730,937,793
GHORABARI,THATTA,TALUKA,Population,198920,102093,96827,163775,84099,79676,35145,17994,17151
GHORABARI,THATTA,TALUKA,Disability,5797,3111,2686,5170,2770,2400,627,341,286
GHORABARI,THATTA,TALUKA,Functional limitation,17490,9377,8113,15084,8115,6969,2406,1262,1144
GHORABARI,THATTA,TALUKA,Seeing,3254,1754,1500,2826,1520,1306,428,234,194
GHORABARI,THATTA,TALUKA,Hearing,3755,2036,1719,3253,1783,1470,502,253,249
GHORABARI,THATTA,TALUKA,Walking/ Climbing,5317,2858,2459,4546,2465,2081,771,393,378
GHORABARI,THATTA,TALUKA,Communication,1893,1005,888,1686,892,794,207,113,94
GHORABARI,THATTA,TALUKA,Memorization/ Focus,2684,1491,1193,2311,1263,1048,373,228,145
GHORABARI,THATTA,TALUKA,Self care etc,2110,1117,993,1775,952,823,335,165,170
KETI BUNDER,THATTA,TALUKA,Population,63217,32646,30571,63217,32646,30571,,,
KETI BUNDER,THATTA,TALUKA,Disability,3574,1834,1740,3574,1834,1740,,,
KETI BUNDER,THATTA,TALUKA,Functional limitation,7429,3949,3480,7429,3949,3480,,,
KETI BUNDER,THATTA,TALUKA,Seeing,1529,845,684,1529,845,684,,,
KETI BUNDER,THATTA,TALUKA,Hearing,1538,802,736,1538,802,736,,,
KETI BUNDER,THATTA,TALUKA,Walking/ Climbing,1947,1008,939,1947,1008,939,,,
KETI BUNDER,THATTA,TALUKA,Communication,814,476,338,814,476,338,,,
KETI BUNDER,THATTA,TALUKA,Memorization/ Focus,1191,637,554,1191,637,554,,,
KETI BUNDER,THATTA,TALUKA,Self care etc,926,475,451,926,475,451,,,
MIRPUR SAKRO,THATTA,TALUKA,Population,376078,193107,182971,323404,166423,156981,52674,26684,25990
MIRPUR SAKRO,THATTA,TALUKA,Disability,6163,3627,2536,5298,3104,2194,865,523,342
MIRPUR SAKRO,THATTA,TALUKA,Functional limitation,29565,16244,13321,25307,13921,11386,4258,2323,1935
MIRPUR SAKRO,THATTA,TALUKA,Seeing,5830,3204,2626,5030,2776,2254,800,428,372
MIRPUR SAKRO,THATTA,TALUKA,Hearing,6351,3501,2850,5454,3016,2438,897,485,412
MIRPUR SAKRO,THATTA,TALUKA,Walking/ Climbing,9792,5394,4398,8368,4607,3761,1424,787,637
MIRPUR SAKRO,THATTA,TALUKA,Communication,3069,1718,1351,2654,1483,1171,415,235,180
MIRPUR SAKRO,THATTA,TALUKA,Memorization/ Focus,4452,2424,2028,3825,2078,1747,627,346,281
MIRPUR SAKRO,THATTA,TALUKA,Self care etc,3123,1730,1393,2670,1482,1188,453,248,205
THATTA,THATTA,TALUKA,Population,444976,227450,217526,339116,173971,165145,105860,53479,52381
THATTA,THATTA,TALUKA,Disability,13819,8323,5496,12125,7263,4862,1694,1060,634
THATTA,THATTA,TALUKA,Functional limitation,42924,23950,18974,34123,19069,15054,8801,4881,3920
THATTA,THATTA,TALUKA,Seeing,7707,4196,3511,6053,3301,2752,1654,895,759
THATTA,THATTA,TALUKA,Hearing,8592,4764,3828,6707,3714,2993,1885,1050,835
THATTA,THATTA,TALUKA,Walking/ Climbing,14111,7876,6235,11230,6287,4943,2881,1589,1292
THATTA,THATTA,TALUKA,Communication,4412,2582,1830,3620,2099,1521,792,483,309
THATTA,THATTA,TALUKA,Memorization/ Focus,6234,3533,2701,4970,2808,2162,1264,725,539
THATTA,THATTA,TALUKA,Self care etc,5006,2823,2183,4064,2299,1765,942,524,418
UMER KOT,UMER KOT,DISTRICT,Population,1158284,606096,552188,900329,471387,428942,257955,134709,123246
UMER KOT,UMER KOT,DISTRICT,Disability,37285,20855,16430,28111,15652,12459,9174,5203,3971
UMER KOT,UMER KOT,DISTRICT,Functional limitation,101909,55904,46005,76646,41945,34701,25263,13959,11304
UMER KOT,UMER KOT,DISTRICT,Seeing,19294,10521,8773,14496,7864,6632,4798,2657,2141
UMER KOT,UMER KOT,DISTRICT,Hearing,20285,11150,9135,15334,8402,6932,4951,2748,2203
UMER KOT,UMER KOT,DISTRICT,Walking/ Climbing,34495,18977,15518,25628,14017,11611,8867,4960,3907
UMER KOT,UMER KOT,DISTRICT,Communication,11166,6350,4816,8444,4740,3704,2722,1610,1112
UMER KOT,UMER KOT,DISTRICT,Memorization/ Focus,15509,8647,6862,11702,6499,5203,3807,2148,1659
UMER KOT,UMER KOT,DISTRICT,Self care etc,11586,6332,5254,8734,4775,3959,2852,1557,1295
KUNRI,UMER KOT,TALUKA,Population,236831,123363,113468,196380,102548,93832,40451,20815,19636
KUNRI,UMER KOT,TALUKA,Disability,5579,3310,2269,4318,2571,1747,1261,739,522
KUNRI,UMER KOT,TALUKA,Functional limitation,19338,10718,8620,15185,8414,6771,4153,2304,1849
KUNRI,UMER KOT,TALUKA,Seeing,3862,2120,1742,2953,1620,1333,909,500,409
KUNRI,UMER KOT,TALUKA,Hearing,4191,2345,1846,3263,1827,1436,928,518,410
KUNRI,UMER KOT,TALUKA,Walking/ Climbing,6794,3756,3038,5304,2933,2371,1490,823,667
KUNRI,UMER KOT,TALUKA,Communication,2015,1162,853,1526,880,646,489,282,207
KUNRI,UMER KOT,TALUKA,Memorization/ Focus,2983,1663,1320,2307,1284,1023,676,379,297
KUNRI,UMER KOT,TALUKA,Self care etc,2133,1191,942,1685,941,744,448,250,198
PITHORO,UMER KOT,TALUKA,Population,130272,68470,61802,117057,61524,55533,13215,6946,6269
PITHORO,UMER KOT,TALUKA,Disability,8392,4459,3933,7782,4142,3640,610,317,293
PITHORO,UMER KOT,TALUKA,Functional limitation,15537,8332,7205,14131,7582,6549,1406,750,656
PITHORO,UMER KOT,TALUKA,Seeing,2934,1490,1444,2676,1382,1294,258,108,150
PITHORO,UMER KOT,TALUKA,Hearing,3144,1697,1447,2881,1577,1304,263,120,143
PITHORO,UMER KOT,TALUKA,Walking/ Climbing,4265,2344,1921,3689,2003,1686,576,341,235
PITHORO,UMER KOT,TALUKA,Communication,1989,1095,894,1879,1027,852,110,68,42
PITHORO,UMER KOT,TALUKA,Memorization/ Focus,2302,1263,1039,2149,1174,975,153,89,64
PITHORO,UMER KOT,TALUKA,Self care etc,1964,1108,856,1847,1043,804,117,65,52
SAMARO,UMER KOT,TALUKA,Population,184051,96631,87420,174444,91656,82788,9607,4975,4632
SAMARO,UMER KOT,TALUKA,Disability,4921,2466,2455,4564,2300,2264,357,166,191
SAMARO,UMER KOT,TALUKA,Functional limitation,14346,7590,6756,13345,7077,6268,1001,513,488
SAMARO,UMER KOT,TALUKA,Seeing,2712,1537,1175,2515,1429,1086,197,108,89
SAMARO,UMER KOT,TALUKA,Hearing,2655,1444,1211,2478,1348,1130,177,96,81
SAMARO,UMER KOT,TALUKA,Walking/ Climbing,4821,2586,2235,4477,2404,2073,344,182,162
SAMARO,UMER KOT,TALUKA,Communication,1629,853,776,1530,798,732,99,55,44
SAMARO,UMER KOT,TALUKA,Memorization/ Focus,2296,1198,1098,2122,1120,1002,174,78,96
SAMARO,UMER KOT,TALUKA,Self care etc,1552,732,820,1439,684,755,113,48,65
UMER KOT,UMER KOT,TALUKA,Population,607130,317632,289498,412448,215659,196789,194682,101973,92709
UMER KOT,UMER KOT,TALUKA,Disability,18393,10620,7773,11447,6639,4808,6946,3981,2965
UMER KOT,UMER KOT,TALUKA,Functional limitation,52688,29264,23424,33985,18872,15113,18703,10392,8311
UMER KOT,UMER KOT,TALUKA,Seeing,9786,5374,4412,6352,3433,2919,3434,1941,1493
UMER KOT,UMER KOT,TALUKA,Hearing,10295,5664,4631,6712,3650,3062,3583,2014,1569
UMER KOT,UMER KOT,TALUKA,Walking/ Climbing,18615,10291,8324,12158,6677,5481,6457,3614,2843
UMER KOT,UMER KOT,TALUKA,Communication,5533,3240,2293,3509,2035,1474,2024,1205,819
UMER KOT,UMER KOT,TALUKA,Memorization/ Focus,7928,4523,3405,5124,2921,2203,2804,1602,1202
UMER KOT,UMER KOT,TALUKA,Self care etc,5937,3301,2636,3763,2107,1656,2174,1194,980
